sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A5a	B1	C50b	C3	C50p	C3vz	C3wa	21139_C	C50f	C50w	C3bm	C50v	22143_C	C50ar	C21	C50aq	C3cl	C3b	20938_C	20935_C	451893_C	22149_C	C50as	20944_C	C50at	1995833_C	2553_C	C3dt	C50ap	C3gj	22151_C	C3de	C3kj	C3uq	2555_C	C3.11	1058277_C	C21.12	C3my	268006_C	C50a	C3.10	452157_C	63350_C	1707846_C	C3ng	C21ab	451935_C	C21ba	C3nf	267002_C	C3tq	21670_C	1995834_C	412_C	452009_C	C3k	20942_C	20978_C	2091_C	C39ab	C3fj	21808_C	C3nc	C1	C3of	21813_C	1770466_C	C3rn	C3hv	C3nb	20970_C	21136_C	21810_C	C3ua	C3cp	C42co	67030_C	1059285_C	20910_C	20936_C	C3tc	C3gl	20962_C	21000_C	C18a	1995831_C	20973_C	C54b	1995839_C	38892_C	21899_C	1995840_C	72453_C	72402_C	64968_C	72452_C	21134_C	267906_C	267007_C	1995842_C	20931_C	21816_C	C3vt	20971_C	72406_C	22148_C	C21ce	21812_C	1995844_C	1995846_C	23943_C	20937_C	266590_C	21646_C	21133_C	1995853_C	47699_C	21806_C	1995847_C	46311_C	268060_C	268195_C	C15sy	23697_C	1995845_C	21150_C	72408_C	1058016_C	C3ij	451895_C	C3bd	266597_C	20998_C	1995843_C	C3ii	C3.9	1995850_C	47471_C	20946_C	20943_C	20955_C	1995830_C	1995854_C	37215_C	935277_C	915689_C	453499_C	37219_C	1995838_C	1995837_C	1995836_C	1995835_C	1060191_C	873145_C	1995852_C	263123_C	72387_C	46312_C	1995841_C	1995832_C	1995848_C	21138_C	279825_C	63349_C	943150_C	1995851_C	448046_C	1995849_C	1059675_C	D1	D1u	D4	D1jw	D2	D2.2	D1bq	D1gr	223593_D	D4i	22785_D	1995829_D	71632_D	24647_D	23241_D	66415_D	20197_D	104598_D	13744_D	13138_D	D1fw	D1id	14369_D	451231_D	14203_D	7559_D	104772_D	66235_D
139390	I11	I11_S203_L001_R1_001.fastq.gz	d32ee6552ba0bc9090bb564b3b0edf627fac549881e0eaa5465ad12c2a29af87	I11_S203_L001_R2_001.fastq.gz	4a9ecf56091d97c23332c83df7fd375d411aab3dc131e75da41fcbba1993577f	670	20211115_nitschke	1.2031318923687693	1.0655491839435378	0.01149095721217468	1.0631010145566828	0.011446846052051169	0.002448169386854874	4.411116012351125e-05	0.0	0.0	1.0	0.000176444640494045	0	0	0	0.004477282752536392	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6410895456550507	0.16936479929422144	0.08365681517423908	0.06104984561093957	0.030679311865902073	0.004675782973092193	0	0	0	0.005006616674018527	0	0.004477282752536392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139272	F35	F35_S83_L001_R1_001.fastq.gz	7c4f5b96c83a380186aaf559c72250bb983cf5fc1a7417def4ce20d9a3fa209b	F35_S83_L001_R2_001.fastq.gz	78c38df0630801e41dc0dfb882e06b3519a4b8d736e875e3ce1dac975a7fb649	670	20211115_nitschke	1.187921225382932	1.0408460977388767	0.0125164113785558	1.03854121079504	0.012399708242159009	0.0023048869438366155	0.00011670313639679067	0.0	0.0	1.0	0.0006710430342815463	0	0	0.00087527352297593	0.005164113785557987	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0.0013420860685630926	0.0021298322392414295	0.0030342815463165573	0	0.00014587892049598833	0	0	0	0	0.00023340627279358134	0	0	0.00014587892049598833	0	0.000612691466083151	0	0	0	0	0.0003209336250911743	0	0	0	0.000175054704595186	0	0.00020423048869438367	0	0.0003209336250911743	0.00014587892049598833	0	0	0.000350109409190372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011670313639679067	0.00011670313639679067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6479066374908826	0.18334062727935813	0.06678336980306346	0.0562509117432531	0.021181619256017505	0.004463894967177243	0.0055142231947483585	0	0.005164113785557987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139224	E35	E35_S35_L001_R1_001.fastq.gz	c430b7a83128d6ef02a48bf5f58afa859537f28bd0d392034bd2e3a6ba0d926d	E35_S35_L001_R2_001.fastq.gz	833a1a7de49201b172222e2bd3efca9b645402f82e2f24a2b106e1dced5135a6	670	20211115_nitschke	1.1949760347059442	1.044466990868698	0.013189658188433684	1.0416681244096142	0.013119686526956583	0.002798866459084071	6.997166147710177e-05	0.0	0.0	1.0	0.00031487247664695796	0	0	0	0.008816429346114823	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0.00013994332295420354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6516110975055103	0.16821187419095265	0.07588426687191688	0.05821642234894867	0.02683413217646853	0.005667704579645244	0.0046181296574887174	0	0	0	0	0	0	0	0.008816429346114823	0	0	0	0	0	0	0	0	0	0	0	0	0
139412	I31	I31_S223_L001_R1_001.fastq.gz	4e6672508eac145bcd756a765907cbbcbca110d4ca0e65ff52a07f831668de2f	I31_S223_L001_R2_001.fastq.gz	2b8a47c7afd9252653139ffc4ca0035dfe12c9a7745a03944c4c60887c666502	670	20211115_nitschke	1.1887610371968516	1.061868232849894	0.011966119301610132	1.0599704342962164	0.011926165647848496	0.0018977985536777339	3.99536537616365e-05	0.0	0.0	1.0	0.000159814615046546	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6437132925806065	0.16676655080107075	0.08120580127052619	0.061808302369251666	0.03162331695233529	0.004554716528826561	0.005114067681489472	0	0	0.005213951815893563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139387	H9	H9_S153_L001_R1_001.fastq.gz	1e8b61733f93ee216ebfa4aff3a85a1f2c88f6d041eb876f375589a5a5b8c86b	H9_S153_L001_R2_001.fastq.gz	4fc686322f4a3317d9b0c28139bfbc7fbf4cd8887ddd19fa46885805a1069880	670	20211115_nitschke	1.1834908204646704	1.022214675270192	0.012345925644764968	1.01953772699123	0.012285993966877759	0.0026769482789619835	5.9931677887208585e-05	0.0	0.0	1.0	0.0006992029086841001	0	0	0.0031364244760972502	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0.020296861577801306	0.0015582236250674232	0.00031963561539844577	0.0011786563317817689	0.0007990890384961144	0.000719180134646503	0.0004994306490600716	0.0008190662644585173	0.00021974948558643146	0.0002996583894360429	0.000579339552909683	0.00037956729328565437	0.00023972671154883434	0.000579339552909683	0.0001997722596240286	0.00021974948558643146	0.00013984058173682003	0.0002996583894360429	0.00023972671154883434	0	0	0	0	0	0.00015981780769922288	0	0	0.0001997722596240286	0	0	0	0	0.00017979503366162574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011986335577441717	0	0	0	0	0	0	0.00011986335577441717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011986335577441717	0	0	0.00011986335577441717	0	0	0	0	0	0	0	0	0	0	0.00015981780769922288	0	0	0	0	0.00011986335577441717	0	0	0	0	0.00011986335577441717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017979503366162574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6852987594142678	0.13216932696725733	0.0719379906906127	0.06372735082006513	0.015682122380486246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139249	F14	F14_S62_L001_R1_001.fastq.gz	1d4e1b793df47ee9845716e27506f94de42c3fe2fe242df2923104d3e6cf5616	F14_S62_L001_R2_001.fastq.gz	9fae9acd0d004c39a8af1e4f79cfa6ff12cae68157678ceab261d29b50477c62	670	20211115_nitschke	1.1938045676515563	1.0349726236866768	0.013762146697578059	1.032407635771716	0.013663493316233413	0.0025649879149607854	9.865338134464559e-05	0.0	0.0	1.0	0.0006412469787401964	0	0	0.00019730676268929118	0.00863217086765649	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0.000246633453361614	0.000986533813446456	0.0013318206481527154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019730676268929118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.638287377299857	0.1806836679327184	0.0755191634193262	0.05845212844670251	0.026241799437675725	0	0.005031322448576925	0	0.004340748779164406	0.004390075469836729	0.004291422088492083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139267	F30	F30_S78_L001_R1_001.fastq.gz	f188ced7cb549a44ef300463d7047114fe34e2c203c6e790474466cbbbe202ae	F30_S78_L001_R2_001.fastq.gz	dfc62ac58be85800d894e6a833c7e05ccebbb186a82220cbd17047b705a01ca7	670	20211115_nitschke	1.1658810627777672	1.0295322931296536	0.012120745714450622	1.0269927083132924	0.012043788598803317	0.0025395848163610826	7.695711564730554e-05	0.0	0.0	1.0	0.0008080497142967082	0	0	0.0020393635646535966	0.004425034149720068	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0.0018469707755353329	0.003251438136098659	0.0045212305442792	0.0003463070204128749	0.00017315351020643746	9.619639455913192e-05	0.0003655462993247013	0	9.619639455913192e-05	0.0006348962040902706	0	0	0.00019239278911826384	0	0.000250110625853743	0.00017315351020643746	0	0	0	0.00042326413606018045	7.695711564730554e-05	0	0	0.00021163206803009022	0	0	0	0.0001154356734709583	0.0001154356734709583	0.0001154356734709583	0	7.695711564730554e-05	0.00015391423129461107	0.0001346749523827847	0	7.695711564730554e-05	0	0.00017315351020643746	9.619639455913192e-05	0	0	0	0	0	0	0	0	0.00017315351020643746	0	0	0.0001346749523827847	0	0.0001346749523827847	0	0	9.619639455913192e-05	0	0	7.695711564730554e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0001346749523827847	0	9.619639455913192e-05	0	0	0	0	0	0	0	0	0	7.695711564730554e-05	0	0	0	0	0	0	0	0	0	9.619639455913192e-05	7.695711564730554e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019239278911826384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6305288877772861	0.17282644246493642	0.09059776439579044	0.05860284356542317	0.022336802816630433	0	0.005675587278988784	0	0.004425034149720068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139432	I6	I6_S198_L001_R1_001.fastq.gz	f4cc0e17b1c902357c1f8183788016d0b1cb0ee78f63962ef1b134ce2712419b	I6_S198_L001_R2_001.fastq.gz	2dbb167b194b521be46e77fd4fc27046df3887fde9679c97cc352626adeb7dbb	670	20211115_nitschke	1.2205019556714471	1.068890854907804	0.012199664742037623	1.0667722108400075	0.012129819333209163	0.00211864406779661	6.984540882845967e-05	0.0	0.0	1.0	0.0007682994971130564	0	0	0.0009778357235984355	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0.003236170609051965	0.003468988638480164	0.005261687465077295	0.00011640901471409946	0.00013969081765691934	0.00011640901471409946	0.0002560998323710188	0	0	0	0	0	0.00013969081765691934	0	0.00016297262059973924	0.00011640901471409946	0	0	0	0.00023281802942819892	0	0	0	0.00011640901471409946	0.00013969081765691934	0	0	0.0004423542559135779	0	0.00013969081765691934	0	9.312721177127957e-05	0	0.00013969081765691934	0	0.00016297262059973924	0.0003492270441422984	0	0	0.00013969081765691934	0	0	0.00011640901471409946	0	0	0	0	0	0	0	0	0	0	0	0	0.00013969081765691934	0	0	0.00011640901471409946	9.312721177127957e-05	0	0	0	0	0	0	0	0.00020953622648537903	0	0	0	0.00011640901471409946	0	0	0	0	0	0	0	0.00016297262059973924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.644905941516111	0.16888619854721548	0.07834326690258894	0.06002048798658968	0.026424846340100578	0.005494505494505495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139396	I17	I17_S209_L001_R1_001.fastq.gz	7a20b0f6024e4a348f7c7680fe67eb795bdf1417468949753be7100dbf947908	I17_S209_L001_R2_001.fastq.gz	7ada831411bdafb31d8bf6a655ed112ec400ccc2ff11c2c8c9c34b78cd1a74ad	670	20211115_nitschke	1.2004178149168816	1.0480487154413725	0.012267757133967465	1.0457373988799004	0.012223308738554537	0.002311316561472131	4.444839541292559e-05	0.0	0.0	1.0	0.00040003555871633034	0	0	0	0.00524491065872522	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6414347942039292	0.17539336829940438	0.07800693394968441	0.05711618810560939	0.028402524668859456	0.005111565472486443	0.004933771890834741	0	0	0.0043559427504667085	0.00524491065872522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139372	H39	H39_S183_L001_R1_001.fastq.gz	de23fd633e30615f6bce9412cae9dbe1fe700bc1f885c76dcd4cbbafe701deb8	H39_S183_L001_R2_001.fastq.gz	7bcbcf96fd26b2908675c6240238b875f9fa7382c2a558adc27a71d817caca5f	670	20211115_nitschke	1.1746791245029258	1.0199152953347774	0.012188419385082926	1.0169409330445185	0.012091429310400569	0.0029743622902589635	9.699007468235751e-05	0.0	0.0	1.0	0.0008729106721412175	0	0	0.001907471468753031	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0.02185509682842456	0.001907471468753031	0.0004526203485176684	0.001519511170023601	0.0007759205974588601	0.0002909702240470725	0.0002909702240470725	0.0004526203485176684	0.00032330024894119166	0	0.0003556302738353108	0.0005496104232000259	0.00019398014936471502	0	0.00016165012447059583	0	0.0004526203485176684	0	0	0	0.0002263101742588342	0	0	0	0.00012932009957647666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012932009957647666	0	0	0	0	0	0	0	0	0	0.00016165012447059583	0.0002263101742588342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016165012447059583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012932009957647666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012932009957647666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.686657398726197	0.12999903009925318	0.07080275451812097	0.06381946914099124	0.01784617374155378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139270	F33	F33_S81_L001_R1_001.fastq.gz	f372d260b1b3b772c8989ad8a736ca236da820e5b33d200b6cc755435d5cf84b	F33_S81_L001_R2_001.fastq.gz	34d540418cbd220ab1155d7c8ed7e2632a357a8eaf6b4584ecf3e59d8c4b5069	670	20211115_nitschke	1.164501034281927	1.0329966059486273	0.012270801116622819	1.0305665454983632	0.012210551683971643	0.0024300604502640933	6.024943265117587e-05	0.0	0.0	1.0	0.0010443234992870483	0	0	0.0033940513726829057	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0.004157210852931135	0.004157210852931135	0.00729018135079228	0.00014058200951941037	0.00028116401903882074	0.00016066515373646897	0.00040166288434117245	0	0	0.0008033257686823449	0.0001807482979535276	0	0.00032133030747293794	0	0.0005221617496435242	0.00012049886530235174	0	0	0	0.0004619123169923483	0	0	0	0.0003614965959070552	0.00024099773060470348	0.00016066515373646897	0	0.00028116401903882074	0.00028116401903882074	0.00016066515373646897	0.00022091458638764485	0.0003414134516899966	8.033257686823449e-05	0.00024099773060470348	0	8.033257686823449e-05	0.00016066515373646897	0.00016066515373646897	0.00010041572108529311	0	0	0.00010041572108529311	0.00010041572108529311	0	0.00014058200951941037	0	0	0.00020083144217058623	0	0.00012049886530235174	0	0	0.00024099773060470348	0	0	0	0	0.00012049886530235174	0	0	0	0	0	0	0.00010041572108529311	0	0	8.033257686823449e-05	0	0	0	0.00010041572108529311	0	0	0	0	0	0	0	0.00010041572108529311	0	0	0	0.00016066515373646897	0	0	0.00010041572108529311	0	0	0	0	0.00012049886530235174	0	0.00016066515373646897	8.033257686823449e-05	0	0	0	0	0	0.00014058200951941037	0	0	0.00012049886530235174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.033257686823449e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6277388387926014	0.18030646878075232	0.08611652240274738	0.05667463298053943	0.019781897053802743	0	0.005141284919567007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139210	E22	E22_S22_L001_R1_001.fastq.gz	6853eb9ebbdf9a98710d78fa5ebee90a9c17cfe6524e2ff1c5081f9ec4e3151b	E22_S22_L001_R2_001.fastq.gz	ec51a81219ab71bb45f179f6eea9bf5c45a08a5b8cde24e1967db5b9117bd45a	670	20211115_nitschke	1.2547615937295884	1.0391378184193338	0.013298497713912475	1.0363945133899413	0.013272370999346831	0.002743305029392554	2.612671456564337e-05	0.0	0.0	1.0	0.0001567602873938602	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6279294578706728	0.16713259307642064	0.1010842586544742	0.05455258001306336	0.023618549967341605	0	0	0.025682560418027432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139429	I47	I47_S239_L001_R1_001.fastq.gz	9e8a9773b34fb5c6ce65143f0a4352953251bdd7b3e72c768b4094314125fda7	I47_S239_L001_R2_001.fastq.gz	decc6a2f28b54c50eca83f13a7be4b39d180f32fce0122231451143c3aacc06b	670	20211115_nitschke	1.2218680135795312	1.0596174546658939	0.015111368717396705	1.0572161960751842	0.015069967707212056	0.0024012585907096135	4.1401010184648506e-05	0.0	0.0	1.0	0.0003726090916618365	0	0	0	0.004264304049018796	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6379895669454335	0.17119317711352158	0.08532748199056057	0.055601556677982944	0.02935331622091579	0.004347106069388093	0.006872567690651652	0	0.004264304049018796	0.005050923242527118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139239	E5	E5_S5_L001_R1_001.fastq.gz	e43ac7395a91e767bfb21ed31f723a721bfd1b681f420444ff742dc02a1e251e	E5_S5_L001_R2_001.fastq.gz	38db1df920e43a5844f07b1aa93efd779bac472d85a1ea6fbda6d969b14ab682	670	20211115_nitschke	1.1824895896079408	1.0468533116832097	0.0136448157557028	1.0451247937563837	0.013618626090144829	0.0017285179268260744	2.6189665557970823e-05	0.0	0.0	1.0	0.0002357069900217374	0	0	0	0.010213969567608621	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	palifera	-23.44611000	151.91464900	20210404	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6489013435298431	0.16119739150931042	0.08152842888196318	0.057879160883115524	0.029201477097137468	0.004504622475970982	0.006573606055050677	0	0.004399863813739098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005814105753869523	0	0
